# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-03-09 15:35:10 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15304000 KUSKOKWIM R AT CROOKED CREEK AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15304000
#            TS   parameter     statistic     Description
#           995       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	995_00060_00003	995_00060_00003_cd
USGS	15304000	2015-04-15	17000	A:e
USGS	15304000	2015-04-16	17000	A:e
USGS	15304000	2015-04-17	17000	A:e
USGS	15304000	2015-04-18	17000	A:e
USGS	15304000	2015-04-19	17000	A:e
USGS	15304000	2015-04-20	17000	A:e
USGS	15304000	2015-04-21	18000	A:e
USGS	15304000	2015-04-22	20000	A:e
USGS	15304000	2015-04-23	20000	A:e
USGS	15304000	2015-04-24	20000	A:e
USGS	15304000	2015-04-25	21000	A:e
USGS	15304000	2015-04-26	26000	A:e
USGS	15304000	2015-04-27	34000	A:e
USGS	15304000	2015-04-28	42000	A:e
USGS	15304000	2015-04-29	50000	A:e
USGS	15304000	2015-04-30	70000	A:e
USGS	15304000	2015-05-01	65000	A:e
USGS	15304000	2015-05-02	60000	A:e
USGS	15304000	2015-05-03	65000	A:e
USGS	15304000	2015-05-04	71000	A
USGS	15304000	2015-05-05	62400	A
USGS	15304000	2015-05-06	59300	A
USGS	15304000	2015-05-07	59300	A
USGS	15304000	2015-05-08	58700	A
USGS	15304000	2015-05-09	58200	A
USGS	15304000	2015-05-10	58600	A
USGS	15304000	2015-05-11	59000	A
USGS	15304000	2015-05-12	59100	A
USGS	15304000	2015-05-13	58700	A
USGS	15304000	2015-05-14	58100	A
USGS	15304000	2015-05-15	58400	A
USGS	15304000	2015-05-16	60300	A
USGS	15304000	2015-05-17	63400	A
USGS	15304000	2015-05-18	65000	A
USGS	15304000	2015-05-19	66100	A
USGS	15304000	2015-05-20	67500	A
USGS	15304000	2015-05-21	68900	A
USGS	15304000	2015-05-22	70300	A
USGS	15304000	2015-05-23	70700	A
USGS	15304000	2015-05-24	70300	A
USGS	15304000	2015-05-25	70200	A
USGS	15304000	2015-05-26	70000	A
USGS	15304000	2015-05-27	69200	A
USGS	15304000	2015-05-28	67700	A
USGS	15304000	2015-05-29	65600	A
USGS	15304000	2015-05-30	61900	A
USGS	15304000	2015-05-31	56400	A
USGS	15304000	2015-06-01	52100	A
USGS	15304000	2015-06-02	49700	A
USGS	15304000	2015-06-03	48900	A
USGS	15304000	2015-06-04	49800	A
USGS	15304000	2015-06-05	51700	A
USGS	15304000	2015-06-06	53700	A
USGS	15304000	2015-06-07	55200	A
USGS	15304000	2015-06-08	56500	A
USGS	15304000	2015-06-09	55800	A
USGS	15304000	2015-06-10	54300	A
USGS	15304000	2015-06-11	52800	A
USGS	15304000	2015-06-12	51200	A
USGS	15304000	2015-06-13	50000	A
USGS	15304000	2015-06-14	48400	A
USGS	15304000	2015-06-15	46400	A
USGS	15304000	2015-06-16	44700	A
USGS	15304000	2015-06-17	43800	A
USGS	15304000	2015-06-18	43400	A
USGS	15304000	2015-06-19	43600	A
USGS	15304000	2015-06-20	44300	A
USGS	15304000	2015-06-21	45100	A
USGS	15304000	2015-06-22	46200	A
USGS	15304000	2015-06-23	46400	A
USGS	15304000	2015-06-24	46900	A
USGS	15304000	2015-06-25	47100	A
USGS	15304000	2015-06-26	47700	A
USGS	15304000	2015-06-27	48700	A
USGS	15304000	2015-06-28	50000	A
USGS	15304000	2015-06-29	52200	A
USGS	15304000	2015-06-30	52800	A
USGS	15304000	2015-07-01	52400	A
USGS	15304000	2015-07-02	52600	A
USGS	15304000	2015-07-03	52400	A
USGS	15304000	2015-07-04	51100	A
USGS	15304000	2015-07-05	49100	A
USGS	15304000	2015-07-06	47300	A
USGS	15304000	2015-07-07	46700	A
USGS	15304000	2015-07-08	46800	A
USGS	15304000	2015-07-09	47900	A
USGS	15304000	2015-07-10	49000	A
USGS	15304000	2015-07-11	49300	A
USGS	15304000	2015-07-12	49900	A
USGS	15304000	2015-07-13	50500	A
USGS	15304000	2015-07-14	51800	A
USGS	15304000	2015-07-15	53500	A
USGS	15304000	2015-07-16	53200	A
USGS	15304000	2015-07-17	53400	A
USGS	15304000	2015-07-18	54000	A
USGS	15304000	2015-07-19	58600	A
USGS	15304000	2015-07-20	71300	A
USGS	15304000	2015-07-21	72800	A
USGS	15304000	2015-07-22	68800	A
USGS	15304000	2015-07-23	67000	A
USGS	15304000	2015-07-24	66100	A
USGS	15304000	2015-07-25	64600	A
USGS	15304000	2015-07-26	62600	A
USGS	15304000	2015-07-27	62300	A
USGS	15304000	2015-07-28	63900	A
USGS	15304000	2015-07-29	66800	A
USGS	15304000	2015-07-30	68000	A
USGS	15304000	2015-07-31	68800	A
USGS	15304000	2015-08-01	68500	A
USGS	15304000	2015-08-02	67100	A
USGS	15304000	2015-08-03	64500	A
USGS	15304000	2015-08-04	61600	A
USGS	15304000	2015-08-05	59100	A
USGS	15304000	2015-08-06	57400	A
USGS	15304000	2015-08-07	55900	A
USGS	15304000	2015-08-08	54400	A
USGS	15304000	2015-08-09	53100	A
USGS	15304000	2015-08-10	52700	A
USGS	15304000	2015-08-11	53600	A
USGS	15304000	2015-08-12	55700	A
USGS	15304000	2015-08-13	54600	A
USGS	15304000	2015-08-14	52400	A
USGS	15304000	2015-08-15	51500	A
USGS	15304000	2015-08-16	51000	A
USGS	15304000	2015-08-17	50400	A
USGS	15304000	2015-08-18	50400	A
USGS	15304000	2015-08-19	51300	A
USGS	15304000	2015-08-20	52700	A
USGS	15304000	2015-08-21	54300	A
USGS	15304000	2015-08-22	53000	A
USGS	15304000	2015-08-23	51700	A
USGS	15304000	2015-08-24	52200	A
USGS	15304000	2015-08-25	51900	A
USGS	15304000	2015-08-26	50500	A
USGS	15304000	2015-08-27	50700	A
USGS	15304000	2015-08-28	56600	A
USGS	15304000	2015-08-29	61600	A
USGS	15304000	2015-08-30	63000	A
USGS	15304000	2015-08-31	68100	A
USGS	15304000	2015-09-01	69900	A
USGS	15304000	2015-09-02	67300	A
USGS	15304000	2015-09-03	63800	A
USGS	15304000	2015-09-04	61500	A
USGS	15304000	2015-09-05	60900	A
USGS	15304000	2015-09-06	62200	A
USGS	15304000	2015-09-07	63100	A
USGS	15304000	2015-09-08	62300	A
USGS	15304000	2015-09-09	61600	A
USGS	15304000	2015-09-10	62000	A
USGS	15304000	2015-09-11	62500	A
USGS	15304000	2015-09-12	62300	A
USGS	15304000	2015-09-13	61800	A
USGS	15304000	2015-09-14	64100	A
USGS	15304000	2015-09-15	70200	A
USGS	15304000	2015-09-16	79500	A
USGS	15304000	2015-09-17	84200	A
USGS	15304000	2015-09-18	84900	A
USGS	15304000	2015-09-19	83300	A
USGS	15304000	2015-09-20	80100	A
USGS	15304000	2015-09-21	76100	A
USGS	15304000	2015-09-22	72000	A
USGS	15304000	2015-09-23	68100	A
USGS	15304000	2015-09-24	64600	A
USGS	15304000	2015-09-25	61800	A
USGS	15304000	2015-09-26	60600	A
USGS	15304000	2015-09-27	63300	A
USGS	15304000	2015-09-28	73700	A
USGS	15304000	2015-09-29	89500	A
USGS	15304000	2015-09-30	116000	A
USGS	15304000	2015-10-01	132000	A
USGS	15304000	2015-10-02	135000	A
USGS	15304000	2015-10-03	131000	A
USGS	15304000	2015-10-04	130000	A
USGS	15304000	2015-10-05	127000	A
USGS	15304000	2015-10-06	124000	A
USGS	15304000	2015-10-07	120000	A
USGS	15304000	2015-10-08	114000	A
USGS	15304000	2015-10-09	108000	A
USGS	15304000	2015-10-10	102000	A
USGS	15304000	2015-10-11	95400	A
USGS	15304000	2015-10-12	90700	A
USGS	15304000	2015-10-13	87600	A
USGS	15304000	2015-10-14	83600	A
USGS	15304000	2015-10-15	79600	A
USGS	15304000	2015-10-16	75700	A
USGS	15304000	2015-10-17	71700	A
USGS	15304000	2015-10-18	68200	A
USGS	15304000	2015-10-19	65800	A
USGS	15304000	2015-10-20	64500	A
USGS	15304000	2015-10-21	63400	A
USGS	15304000	2015-10-22	61600	A
USGS	15304000	2015-10-23	59500	A
USGS	15304000	2015-10-24	57800	A
USGS	15304000	2015-10-25	55900	A
USGS	15304000	2015-10-26	54300	A
USGS	15304000	2015-10-27	53000	A
USGS	15304000	2015-10-28	51500	A
USGS	15304000	2015-10-29	50200	A
USGS	15304000	2015-10-30	48600	A
USGS	15304000	2015-10-31	45400	A
USGS	15304000	2015-11-01	44200	A
USGS	15304000	2015-11-02	41800	A
USGS	15304000	2015-11-03	43100	A
USGS	15304000	2015-11-04	43200	A
USGS	15304000	2015-11-05	41800	A
USGS	15304000	2015-11-06	41400	A
USGS	15304000	2015-11-07	42100	A
USGS	15304000	2015-11-08	42300	A
USGS	15304000	2015-11-09	40700	A
USGS	15304000	2015-11-10	40600	A
USGS	15304000	2015-11-11	39600	A
USGS	15304000	2015-11-12	37400	A
USGS	15304000	2015-11-13	35500	A
USGS	15304000	2015-11-14	32600	A
USGS	15304000	2015-11-15	30100	A
USGS	15304000	2015-11-16	29400	A
USGS	15304000	2015-11-17	26300	A
USGS	15304000	2015-11-18	24000	A
USGS	15304000	2015-11-19	22000	A:e
USGS	15304000	2015-11-20	20400	A:e
USGS	15304000	2015-11-21	19900	A:e
USGS	15304000	2015-11-22	19700	A:e
USGS	15304000	2015-11-23	19800	A:e
USGS	15304000	2015-11-24	20500	A:e
USGS	15304000	2015-11-25	21000	A:e
USGS	15304000	2015-11-26	21500	A:e
USGS	15304000	2015-11-27	21600	A:e
USGS	15304000	2015-11-28	21400	A:e
USGS	15304000	2015-11-29	20700	A:e
USGS	15304000	2015-11-30	20000	A:e
USGS	15304000	2015-12-01	19500	A:e
USGS	15304000	2015-12-02	19000	A:e
USGS	15304000	2015-12-03	18700	A:e
USGS	15304000	2015-12-04	18500	A:e
USGS	15304000	2015-12-05	18400	A:e
USGS	15304000	2015-12-06	18300	A:e
USGS	15304000	2015-12-07	18200	A:e
USGS	15304000	2015-12-08	18100	A:e
USGS	15304000	2015-12-09	18000	A:e
USGS	15304000	2015-12-10	17900	A:e
USGS	15304000	2015-12-11	17800	A:e
USGS	15304000	2015-12-12	17700	A:e
USGS	15304000	2015-12-13	17700	A:e
USGS	15304000	2015-12-14	17800	A:e
USGS	15304000	2015-12-15	17900	A:e
USGS	15304000	2015-12-16	18200	A:e
USGS	15304000	2015-12-17	18300	A:e
USGS	15304000	2015-12-18	18100	A:e
USGS	15304000	2015-12-19	18000	A:e
USGS	15304000	2015-12-20	17900	A:e
USGS	15304000	2015-12-21	17800	A:e
USGS	15304000	2015-12-22	17700	A:e
USGS	15304000	2015-12-23	17600	A:e
USGS	15304000	2015-12-24	17500	A:e
USGS	15304000	2015-12-25	17400	A:e
USGS	15304000	2015-12-26	17300	A:e
USGS	15304000	2015-12-27	17300	A:e
USGS	15304000	2015-12-28	17300	A:e
USGS	15304000	2015-12-29	17400	A:e
USGS	15304000	2015-12-30	17600	A:e
USGS	15304000	2015-12-31	17700	A:e
USGS	15304000	2016-01-01	17800	A:e
USGS	15304000	2016-01-02	17900	A:e
USGS	15304000	2016-01-03	18000	A:e
USGS	15304000	2016-01-04	18100	A:e
USGS	15304000	2016-01-05	18100	A:e
USGS	15304000	2016-01-06	18000	A:e
USGS	15304000	2016-01-07	17900	A:e
USGS	15304000	2016-01-08	17800	A:e
USGS	15304000	2016-01-09	17700	A:e
USGS	15304000	2016-01-10	17600	A:e
USGS	15304000	2016-01-11	17500	A:e
USGS	15304000	2016-01-12	17400	A:e
USGS	15304000	2016-01-13	17200	A:e
USGS	15304000	2016-01-14	17000	A:e
USGS	15304000	2016-01-15	16800	A:e
USGS	15304000	2016-01-16	16400	A:e
USGS	15304000	2016-01-17	16000	A:e
USGS	15304000	2016-01-18	15600	A:e
USGS	15304000	2016-01-19	15200	A:e
USGS	15304000	2016-01-20	15000	A:e
USGS	15304000	2016-01-21	14800	A:e
USGS	15304000	2016-01-22	14600	A:e
USGS	15304000	2016-01-23	14400	A:e
USGS	15304000	2016-01-24	14300	A:e
USGS	15304000	2016-01-25	14300	A:e
USGS	15304000	2016-01-26	14200	A:e
USGS	15304000	2016-01-27	14200	A:e
USGS	15304000	2016-01-28	14100	A:e
USGS	15304000	2016-01-29	14100	A:e
USGS	15304000	2016-01-30	14200	A:e
USGS	15304000	2016-01-31	14200	A:e
USGS	15304000	2016-02-01	14300	A:e
USGS	15304000	2016-02-02	14100	A:e
USGS	15304000	2016-02-03	13800	A:e
USGS	15304000	2016-02-04	13600	A:e
USGS	15304000	2016-02-05	13500	A:e
USGS	15304000	2016-02-06	13500	A:e
USGS	15304000	2016-02-07	13500	A:e
USGS	15304000	2016-02-08	13500	A:e
USGS	15304000	2016-02-09	13400	A:e
USGS	15304000	2016-02-10	13400	A:e
USGS	15304000	2016-02-11	13400	A:e
USGS	15304000	2016-02-12	13300	A:e
USGS	15304000	2016-02-13	13300	A:e
USGS	15304000	2016-02-14	13300	A:e
USGS	15304000	2016-02-15	13300	A:e
USGS	15304000	2016-02-16	13200	A:e
USGS	15304000	2016-02-17	13200	A:e
USGS	15304000	2016-02-18	13200	A:e
USGS	15304000	2016-02-19	13200	A:e
USGS	15304000	2016-02-20	13200	A:e
USGS	15304000	2016-02-21	13100	A:e
USGS	15304000	2016-02-22	13100	A:e
USGS	15304000	2016-02-23	13100	A:e
USGS	15304000	2016-02-24	13100	A:e
USGS	15304000	2016-02-25	13000	A:e
USGS	15304000	2016-02-26	13000	A:e
USGS	15304000	2016-02-27	13000	A:e
USGS	15304000	2016-02-28	13000	A:e
USGS	15304000	2016-02-29	13000	A:e
USGS	15304000	2016-03-01	13000	A:e
USGS	15304000	2016-03-02	13100	A:e
USGS	15304000	2016-03-03	13200	A:e
USGS	15304000	2016-03-04	13200	A:e
USGS	15304000	2016-03-05	13200	A:e
USGS	15304000	2016-03-06	13200	A:e
USGS	15304000	2016-03-07	13200	A:e
USGS	15304000	2016-03-08	13200	A:e
USGS	15304000	2016-03-09	13100	A:e
USGS	15304000	2016-03-10	13100	A:e
USGS	15304000	2016-03-11	13000	A:e
USGS	15304000	2016-03-12	13000	A:e
USGS	15304000	2016-03-13	13000	A:e
USGS	15304000	2016-03-14	12800	A:e
USGS	15304000	2016-03-15	12700	A:e
USGS	15304000	2016-03-16	12700	A:e
USGS	15304000	2016-03-17	12600	A:e
USGS	15304000	2016-03-18	12600	A:e
USGS	15304000	2016-03-19	12600	A:e
USGS	15304000	2016-03-20	12500	A:e
USGS	15304000	2016-03-21	12500	A:e
USGS	15304000	2016-03-22	12400	A:e
USGS	15304000	2016-03-23	12400	A:e
USGS	15304000	2016-03-24	12400	A:e
USGS	15304000	2016-03-25	12300	A:e
USGS	15304000	2016-03-26	12300	A:e
USGS	15304000	2016-03-27	12300	A:e
USGS	15304000	2016-03-28	12200	A:e
USGS	15304000	2016-03-29	12200	A:e
USGS	15304000	2016-03-30	12100	A:e
USGS	15304000	2016-03-31	12100	A:e
USGS	15304000	2016-04-01	12000	A:e
USGS	15304000	2016-04-02	12200	A:e
USGS	15304000	2016-04-03	13600	A:e
USGS	15304000	2016-04-04	15500	A:e
USGS	15304000	2016-04-05	18500	A:e
USGS	15304000	2016-04-06	22000	A:e
USGS	15304000	2016-04-07	25600	A:e
USGS	15304000	2016-04-08	28900	A:e
USGS	15304000	2016-04-09	32500	A:e
USGS	15304000	2016-04-10	36000	A:e
USGS	15304000	2016-04-11	39900	A:e
USGS	15304000	2016-04-12	43000	A:e
USGS	15304000	2016-04-13	47600	A:e
USGS	15304000	2016-04-14	52300	A:e
USGS	15304000	2016-04-15	57000	A:e
USGS	15304000	2016-04-16	63000	A:e
USGS	15304000	2016-04-17	74800	A:e
USGS	15304000	2016-04-18	86300	A:e
USGS	15304000	2016-04-19	103000	A:e
USGS	15304000	2016-04-20	98400	A:e
USGS	15304000	2016-04-21	83000	A:e
USGS	15304000	2016-04-22	68700	A:e
USGS	15304000	2016-04-23	68600	A:e
USGS	15304000	2016-04-24	77100	A
USGS	15304000	2016-04-25	83100	A
USGS	15304000	2016-04-26	93700	A
USGS	15304000	2016-04-27	99000	A
USGS	15304000	2016-04-28	100000	A
USGS	15304000	2016-04-29	96500	A
USGS	15304000	2016-04-30	93200	A
USGS	15304000	2016-05-01	89900	A
USGS	15304000	2016-05-02	86600	A
USGS	15304000	2016-05-03	83700	A
USGS	15304000	2016-05-04	80800	A
USGS	15304000	2016-05-05	79200	A
USGS	15304000	2016-05-06	78000	A
USGS	15304000	2016-05-07	76600	A
USGS	15304000	2016-05-08	74800	A
USGS	15304000	2016-05-09	73000	A
USGS	15304000	2016-05-10	71400	A
USGS	15304000	2016-05-11	70900	A
USGS	15304000	2016-05-12	71200	A
USGS	15304000	2016-05-13	72000	A
USGS	15304000	2016-05-14	73100	A
USGS	15304000	2016-05-15	74600	A
USGS	15304000	2016-05-16	76300	A
USGS	15304000	2016-05-17	78400	A
USGS	15304000	2016-05-18	78700	A
USGS	15304000	2016-05-19	78300	A
USGS	15304000	2016-05-20	77700	A
USGS	15304000	2016-05-21	77800	A
USGS	15304000	2016-05-22	77400	A
USGS	15304000	2016-05-23	78600	A
USGS	15304000	2016-05-24	80800	A
USGS	15304000	2016-05-25	81600	A
USGS	15304000	2016-05-26	79300	A
USGS	15304000	2016-05-27	75100	A
USGS	15304000	2016-05-28	70700	A
USGS	15304000	2016-05-29	66700	A
USGS	15304000	2016-05-30	64400	A
USGS	15304000	2016-05-31	63500	A
USGS	15304000	2016-06-01	63600	A
USGS	15304000	2016-06-02	63700	A
USGS	15304000	2016-06-03	64500	A
USGS	15304000	2016-06-04	66900	A
USGS	15304000	2016-06-05	69300	A
USGS	15304000	2016-06-06	70300	A
USGS	15304000	2016-06-07	71100	A
USGS	15304000	2016-06-08	73300	A
USGS	15304000	2016-06-09	73400	A
USGS	15304000	2016-06-10	71700	A
USGS	15304000	2016-06-11	71100	A
USGS	15304000	2016-06-12	70700	A
USGS	15304000	2016-06-13	70000	A
USGS	15304000	2016-06-14	68900	A
USGS	15304000	2016-06-15	67800	A
USGS	15304000	2016-06-16	65900	A
USGS	15304000	2016-06-17	63300	A
USGS	15304000	2016-06-18	61500	A
USGS	15304000	2016-06-19	61400	A
USGS	15304000	2016-06-20	61900	A
USGS	15304000	2016-06-21	63600	A
USGS	15304000	2016-06-22	67000	A
USGS	15304000	2016-06-23	67900	A
USGS	15304000	2016-06-24	68200	A
USGS	15304000	2016-06-25	69100	A
USGS	15304000	2016-06-26	70400	A
USGS	15304000	2016-06-27	69600	A
USGS	15304000	2016-06-28	68800	A
USGS	15304000	2016-06-29	69500	A
USGS	15304000	2016-06-30	69300	A
USGS	15304000	2016-07-01	69400	A
USGS	15304000	2016-07-02	70600	A
USGS	15304000	2016-07-03	73700	A
USGS	15304000	2016-07-04	78600	A
USGS	15304000	2016-07-05	85300	A
USGS	15304000	2016-07-06	92700	A
USGS	15304000	2016-07-07	102000	A
USGS	15304000	2016-07-08	105000	A
USGS	15304000	2016-07-09	104000	A
USGS	15304000	2016-07-10	102000	A
USGS	15304000	2016-07-11	99400	A
USGS	15304000	2016-07-12	96400	A
USGS	15304000	2016-07-13	91500	A
USGS	15304000	2016-07-14	86300	A
USGS	15304000	2016-07-15	83400	A
USGS	15304000	2016-07-16	81200	A
USGS	15304000	2016-07-17	78200	A
USGS	15304000	2016-07-18	75300	A
USGS	15304000	2016-07-19	73900	A:e
USGS	15304000	2016-07-20	71400	A:e
USGS	15304000	2016-07-21	70700	A
USGS	15304000	2016-07-22	69700	A
USGS	15304000	2016-07-23	70000	A
USGS	15304000	2016-07-24	71400	A
USGS	15304000	2016-07-25	71900	A
USGS	15304000	2016-07-26	73200	A
USGS	15304000	2016-07-27	73700	A
USGS	15304000	2016-07-28	72800	A
USGS	15304000	2016-07-29	71800	A
USGS	15304000	2016-07-30	70400	A
USGS	15304000	2016-07-31	70500	A
USGS	15304000	2016-08-01	70800	A
USGS	15304000	2016-08-02	72300	A
USGS	15304000	2016-08-03	74200	A
USGS	15304000	2016-08-04	74900	A
USGS	15304000	2016-08-05	75900	A
USGS	15304000	2016-08-06	77200	A
USGS	15304000	2016-08-07	80100	A
USGS	15304000	2016-08-08	85900	A
USGS	15304000	2016-08-09	91500	A
USGS	15304000	2016-08-10	95800	A
USGS	15304000	2016-08-11	103000	A
USGS	15304000	2016-08-12	111000	A
USGS	15304000	2016-08-13	112000	A
USGS	15304000	2016-08-14	110000	A
USGS	15304000	2016-08-15	105000	A
USGS	15304000	2016-08-16	100000	A
USGS	15304000	2016-08-17	96400	A
USGS	15304000	2016-08-18	91600	A
USGS	15304000	2016-08-19	87000	A
USGS	15304000	2016-08-20	83100	A
USGS	15304000	2016-08-21	81900	A
USGS	15304000	2016-08-22	83300	A
USGS	15304000	2016-08-23	86800	A
USGS	15304000	2016-08-24	92500	A
USGS	15304000	2016-08-25	99300	A
USGS	15304000	2016-08-26	104000	A
USGS	15304000	2016-08-27	106000	A
USGS	15304000	2016-08-28	104000	A
USGS	15304000	2016-08-29	99600	A
USGS	15304000	2016-08-30	95800	A
USGS	15304000	2016-08-31	91300	A
USGS	15304000	2016-09-01	86700	A
USGS	15304000	2016-09-02	82400	A
USGS	15304000	2016-09-03	78200	A
USGS	15304000	2016-09-04	74600	A
USGS	15304000	2016-09-05	71900	A
USGS	15304000	2016-09-06	70100	A
USGS	15304000	2016-09-07	70200	A
USGS	15304000	2016-09-08	70700	A
