# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-03-07 14:00:47 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09429600 COLORADO RIVER BELOW LAGUNA DAM, AZ-CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 09429600
#            TS   parameter     statistic     Description
#          5438       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5438_00060_00003	5438_00060_00003_cd
USGS	09429600	2016-11-09	217	A
USGS	09429600	2016-11-10	206	A
USGS	09429600	2016-11-11	328	A
USGS	09429600	2016-11-12	437	A
USGS	09429600	2016-11-13	400	A
USGS	09429600	2016-11-14	377	A
USGS	09429600	2016-11-15	360	A
USGS	09429600	2016-11-16	359	A
USGS	09429600	2016-11-17	355	A
USGS	09429600	2016-11-18	348	A
USGS	09429600	2016-11-19	346	A
USGS	09429600	2016-11-20	346	A
USGS	09429600	2016-11-21	344	A
USGS	09429600	2016-11-22	344	A
USGS	09429600	2016-11-23	336	A
USGS	09429600	2016-11-24	324	A
USGS	09429600	2016-11-25	320	A
USGS	09429600	2016-11-26	433	A
USGS	09429600	2016-11-27	516	A
USGS	09429600	2016-11-28	521	A
USGS	09429600	2016-11-29	530	A
USGS	09429600	2016-11-30	563	A
USGS	09429600	2016-12-01	599	A
USGS	09429600	2016-12-02	595	A
USGS	09429600	2016-12-03	582	A
USGS	09429600	2016-12-04	570	A
USGS	09429600	2016-12-05	568	A
USGS	09429600	2016-12-06	579	A
USGS	09429600	2016-12-07	579	A
USGS	09429600	2016-12-08	654	A
USGS	09429600	2016-12-09	703	A
USGS	09429600	2016-12-10	689	A
USGS	09429600	2016-12-11	695	A
USGS	09429600	2016-12-12	700	A
USGS	09429600	2016-12-13	747	A
USGS	09429600	2016-12-14	742	A
USGS	09429600	2016-12-15	696	A
USGS	09429600	2016-12-16	701	A
USGS	09429600	2016-12-17	696	A
USGS	09429600	2016-12-18	701	A
USGS	09429600	2016-12-19	709	A
USGS	09429600	2016-12-20	614	A
USGS	09429600	2016-12-21	524	A
USGS	09429600	2016-12-22	527	A
USGS	09429600	2016-12-23	347	A
USGS	09429600	2016-12-24	669	A
USGS	09429600	2016-12-25	1790	A
USGS	09429600	2016-12-26	734	A
USGS	09429600	2016-12-27	714	A
USGS	09429600	2016-12-28	476	A
USGS	09429600	2016-12-29	367	A
USGS	09429600	2016-12-30	267	A
USGS	09429600	2016-12-31	511	A
USGS	09429600	2017-01-01	2040	A
USGS	09429600	2017-01-02	1180	A
USGS	09429600	2017-01-03	940	A
USGS	09429600	2017-01-04	883	A
USGS	09429600	2017-01-05	1010	A
USGS	09429600	2017-01-06	1360	A
USGS	09429600	2017-01-07	792	A
USGS	09429600	2017-01-08	678	A
USGS	09429600	2017-01-09	470	A
USGS	09429600	2017-01-10	430	A
USGS	09429600	2017-01-11	413	A
USGS	09429600	2017-01-12	378	A
USGS	09429600	2017-01-13	351	A
USGS	09429600	2017-01-14	324	A
USGS	09429600	2017-01-15	323	A
USGS	09429600	2017-01-16	326	A
USGS	09429600	2017-01-17	333	A
USGS	09429600	2017-01-18	347	A
USGS	09429600	2017-01-19	356	A
USGS	09429600	2017-01-20	361	A
USGS	09429600	2017-01-21	351	A
USGS	09429600	2017-01-22	353	A
USGS	09429600	2017-01-23	354	A
USGS	09429600	2017-01-24	359	A
USGS	09429600	2017-01-25	363	A
USGS	09429600	2017-01-26	366	A
USGS	09429600	2017-01-27	363	A
USGS	09429600	2017-01-28	362	A
USGS	09429600	2017-01-29	406	A
USGS	09429600	2017-01-30	473	A
USGS	09429600	2017-01-31	449	A
USGS	09429600	2017-02-01	443	A
USGS	09429600	2017-02-02	442	A
USGS	09429600	2017-02-03	445	A
USGS	09429600	2017-02-04	449	A
USGS	09429600	2017-02-05	450	A
USGS	09429600	2017-02-06	450	A
USGS	09429600	2017-02-07	452	A
USGS	09429600	2017-02-08	448	A
USGS	09429600	2017-02-09	444	A
USGS	09429600	2017-02-10	438	A
USGS	09429600	2017-02-11	441	A
USGS	09429600	2017-02-12	446	A
USGS	09429600	2017-02-13	439	A
USGS	09429600	2017-02-14	433	A
USGS	09429600	2017-02-15	431	A
USGS	09429600	2017-02-16	429	A
USGS	09429600	2017-02-17	444	A
USGS	09429600	2017-02-18	458	A
USGS	09429600	2017-02-19	453	A
USGS	09429600	2017-02-20	448	A
USGS	09429600	2017-02-21	446	A
USGS	09429600	2017-02-22	452	A
USGS	09429600	2017-02-23	439	A
USGS	09429600	2017-02-24	403	A
USGS	09429600	2017-02-25	414	A
USGS	09429600	2017-02-26	422	A
USGS	09429600	2017-02-27	427	A
USGS	09429600	2017-02-28	433	A
USGS	09429600	2017-03-01	428	A
USGS	09429600	2017-03-02	429	A
USGS	09429600	2017-03-03	436	A
USGS	09429600	2017-03-04	441	A
USGS	09429600	2017-03-05	446	A
USGS	09429600	2017-03-06	448	A
USGS	09429600	2017-03-07	448	A
USGS	09429600	2017-03-08	445	A
USGS	09429600	2017-03-09	445	A
USGS	09429600	2017-03-10	461	A
USGS	09429600	2017-03-11	463	A
USGS	09429600	2017-03-12	452	A
USGS	09429600	2017-03-13	447	A
USGS	09429600	2017-03-14	435	A
USGS	09429600	2017-03-15	1230	A
USGS	09429600	2017-03-16	2070	A
USGS	09429600	2017-03-17	1910	A
USGS	09429600	2017-03-18	2150	A
USGS	09429600	2017-03-19	1730	A
USGS	09429600	2017-03-20	1460	A
USGS	09429600	2017-03-21	1050	A
USGS	09429600	2017-03-22	459	A
USGS	09429600	2017-03-23	455	A
USGS	09429600	2017-03-24	455	A
USGS	09429600	2017-03-25	455	A
USGS	09429600	2017-03-26	452	A
USGS	09429600	2017-03-27	450	A
USGS	09429600	2017-03-28	448	A
USGS	09429600	2017-03-29	452	A
USGS	09429600	2017-03-30	463	A
USGS	09429600	2017-03-31	459	A
USGS	09429600	2017-04-01	453	A
USGS	09429600	2017-04-02	448	A
USGS	09429600	2017-04-03	443	A
USGS	09429600	2017-04-04	434	A
USGS	09429600	2017-04-05	436	A
USGS	09429600	2017-04-06	446	A
USGS	09429600	2017-04-07	477	A
USGS	09429600	2017-04-08	474	A
USGS	09429600	2017-04-09	436	A
USGS	09429600	2017-04-10	403	A
USGS	09429600	2017-04-11	420	A
USGS	09429600	2017-04-12	438	A
USGS	09429600	2017-04-13	432	A
USGS	09429600	2017-04-14	426	A
USGS	09429600	2017-04-15	424	A
USGS	09429600	2017-04-16	427	A
USGS	09429600	2017-04-17	459	A
USGS	09429600	2017-04-18	437	A
USGS	09429600	2017-04-19	428	A:e
USGS	09429600	2017-04-20	426	A
USGS	09429600	2017-04-21	433	A
USGS	09429600	2017-04-22	444	A
USGS	09429600	2017-04-23	451	A
USGS	09429600	2017-04-24	460	A
USGS	09429600	2017-04-25	461	A
USGS	09429600	2017-04-26	456	A
USGS	09429600	2017-04-27	443	A
USGS	09429600	2017-04-28	422	A
USGS	09429600	2017-04-29	434	A
USGS	09429600	2017-04-30	437	A
USGS	09429600	2017-05-01	439	A
USGS	09429600	2017-05-02	440	A
USGS	09429600	2017-05-03	436	A
USGS	09429600	2017-05-04	435	A
USGS	09429600	2017-05-05	430	A
USGS	09429600	2017-05-06	435	A
USGS	09429600	2017-05-07	442	A
USGS	09429600	2017-05-08	452	A
USGS	09429600	2017-05-09	452	A
USGS	09429600	2017-05-10	445	A
USGS	09429600	2017-05-11	808	A
USGS	09429600	2017-05-12	1470	A
USGS	09429600	2017-05-13	656	A
USGS	09429600	2017-05-14	516	A
USGS	09429600	2017-05-15	485	A
USGS	09429600	2017-05-16	476	A
USGS	09429600	2017-05-17	466	A
USGS	09429600	2017-05-18	455	A
USGS	09429600	2017-05-19	454	A
USGS	09429600	2017-05-20	485	A
USGS	09429600	2017-05-21	492	A
USGS	09429600	2017-05-22	491	A
USGS	09429600	2017-05-23	486	A
USGS	09429600	2017-05-24	427	A
USGS	09429600	2017-05-25	381	A
USGS	09429600	2017-05-26	388	A
USGS	09429600	2017-05-27	388	A
USGS	09429600	2017-05-28	386	A
USGS	09429600	2017-05-29	379	A
USGS	09429600	2017-05-30	374	A
USGS	09429600	2017-05-31	372	A
USGS	09429600	2017-06-01	373	A
USGS	09429600	2017-06-02	382	A
USGS	09429600	2017-06-03	380	A
USGS	09429600	2017-06-04	377	A
USGS	09429600	2017-06-05	373	A
USGS	09429600	2017-06-06	341	A
USGS	09429600	2017-06-07	333	A
USGS	09429600	2017-06-08	339	A
USGS	09429600	2017-06-09	339	A
USGS	09429600	2017-06-10	335	A
USGS	09429600	2017-06-11	347	A
USGS	09429600	2017-06-12	343	A
USGS	09429600	2017-06-13	321	A
USGS	09429600	2017-06-14	318	A
USGS	09429600	2017-06-15	342	A
USGS	09429600	2017-06-16	352	A
USGS	09429600	2017-06-17	345	A
USGS	09429600	2017-06-18	338	A
USGS	09429600	2017-06-19	339	A
USGS	09429600	2017-06-20	341	A
USGS	09429600	2017-06-21	356	A
USGS	09429600	2017-06-22	396	A
USGS	09429600	2017-06-23	387	A
USGS	09429600	2017-06-24	382	A
USGS	09429600	2017-06-25	376	A
USGS	09429600	2017-06-26	368	A
USGS	09429600	2017-06-27	356	A
USGS	09429600	2017-06-28	358	A
USGS	09429600	2017-06-29	357	A
USGS	09429600	2017-06-30	358	A
USGS	09429600	2017-07-01	359	A
USGS	09429600	2017-07-02	359	A
USGS	09429600	2017-07-03	357	A
USGS	09429600	2017-07-04	355	A
USGS	09429600	2017-07-05	351	A
USGS	09429600	2017-07-06	348	A
USGS	09429600	2017-07-07	352	A
USGS	09429600	2017-07-08	370	A
USGS	09429600	2017-07-09	381	A
USGS	09429600	2017-07-10	530	A
USGS	09429600	2017-07-11	638	A
USGS	09429600	2017-07-12	592	A
USGS	09429600	2017-07-13	458	A
USGS	09429600	2017-07-14	396	A
USGS	09429600	2017-07-15	424	A
USGS	09429600	2017-07-16	468	A
USGS	09429600	2017-07-17	466	A
USGS	09429600	2017-07-18	489	A
USGS	09429600	2017-07-19	409	A
USGS	09429600	2017-07-20	331	A
USGS	09429600	2017-07-21	378	A
USGS	09429600	2017-07-22	399	A
USGS	09429600	2017-07-23	400	A
USGS	09429600	2017-07-24	395	A
USGS	09429600	2017-07-25	425	A
USGS	09429600	2017-07-26	505	A
USGS	09429600	2017-07-27	545	A
USGS	09429600	2017-07-28	526	A
USGS	09429600	2017-07-29	504	A
USGS	09429600	2017-07-30	489	A
USGS	09429600	2017-07-31	497	A
USGS	09429600	2017-08-01	502	A
USGS	09429600	2017-08-02	508	A
USGS	09429600	2017-08-03	422	A
USGS	09429600	2017-08-04	391	A
USGS	09429600	2017-08-05	486	A
USGS	09429600	2017-08-06	461	A
USGS	09429600	2017-08-07	444	A
USGS	09429600	2017-08-08	444	A
USGS	09429600	2017-08-09	466	A
USGS	09429600	2017-08-10	483	A
USGS	09429600	2017-08-11	471	A
USGS	09429600	2017-08-12	454	A
USGS	09429600	2017-08-13	435	A
USGS	09429600	2017-08-14	424	A
USGS	09429600	2017-08-15	424	A
USGS	09429600	2017-08-16	433	A
USGS	09429600	2017-08-17	452	A
USGS	09429600	2017-08-18	640	A
USGS	09429600	2017-08-19	651	A
USGS	09429600	2017-08-20	486	A
USGS	09429600	2017-08-21	428	A
USGS	09429600	2017-08-22	426	A
USGS	09429600	2017-08-23	663	A
USGS	09429600	2017-08-24	1080	A
USGS	09429600	2017-08-25	890	A
USGS	09429600	2017-08-26	590	A
USGS	09429600	2017-08-27	445	A
USGS	09429600	2017-08-28	381	A
USGS	09429600	2017-08-29	460	A
USGS	09429600	2017-08-30	387	A
USGS	09429600	2017-08-31	323	A
USGS	09429600	2017-09-01	297	A
USGS	09429600	2017-09-02	328	A
USGS	09429600	2017-09-03	347	A
USGS	09429600	2017-09-04	479	A
USGS	09429600	2017-09-05	411	A
USGS	09429600	2017-09-06	729	A
USGS	09429600	2017-09-07	866	A
USGS	09429600	2017-09-08	802	A
USGS	09429600	2017-09-09	1380	A
USGS	09429600	2017-09-10	2430	A
USGS	09429600	2017-09-11	2260	A
USGS	09429600	2017-09-12	1670	A
USGS	09429600	2017-09-13	795	A
USGS	09429600	2017-09-14	515	A
USGS	09429600	2017-09-15	594	A
USGS	09429600	2017-09-16	500	A
USGS	09429600	2017-09-17	469	A
USGS	09429600	2017-09-18	446	A
USGS	09429600	2017-09-19	426	A
USGS	09429600	2017-09-20	416	A
USGS	09429600	2017-09-21	578	A
USGS	09429600	2017-09-22	732	A
USGS	09429600	2017-09-23	575	A
USGS	09429600	2017-09-24	408	A
USGS	09429600	2017-09-25	343	A
USGS	09429600	2017-09-26	339	A
USGS	09429600	2017-09-27	441	A
USGS	09429600	2017-09-28	442	A
USGS	09429600	2017-09-29	332	A
USGS	09429600	2017-09-30	445	A
USGS	09429600	2017-10-01	394	A
USGS	09429600	2017-10-02	363	A
USGS	09429600	2017-10-03	309	A
USGS	09429600	2017-10-04	264	A
USGS	09429600	2017-10-05	247	A
USGS	09429600	2017-10-06	330	A
USGS	09429600	2017-10-07	324	A
USGS	09429600	2017-10-08	290	A
USGS	09429600	2017-10-09	285	A
USGS	09429600	2017-10-10	285	A
USGS	09429600	2017-10-11	309	A
USGS	09429600	2017-10-12	338	A
USGS	09429600	2017-10-13	309	A
USGS	09429600	2017-10-14	320	A
USGS	09429600	2017-10-15	303	A
USGS	09429600	2017-10-16	281	A
USGS	09429600	2017-10-17	282	A
USGS	09429600	2017-10-18	374	A
USGS	09429600	2017-10-19	379	A
USGS	09429600	2017-10-20	368	A
USGS	09429600	2017-10-21	344	A
USGS	09429600	2017-10-22	324	A
USGS	09429600	2017-10-23	318	A
USGS	09429600	2017-10-24	360	A
USGS	09429600	2017-10-25	339	A
USGS	09429600	2017-10-26	335	A
USGS	09429600	2017-10-27	311	A
USGS	09429600	2017-10-28	343	A
USGS	09429600	2017-10-29	312	A
USGS	09429600	2017-10-30	277	A
USGS	09429600	2017-10-31	310	A
USGS	09429600	2017-11-01	642	A
USGS	09429600	2017-11-02	536	A
USGS	09429600	2017-11-03	297	A
USGS	09429600	2017-11-04	334	A
USGS	09429600	2017-11-05	365	A
USGS	09429600	2017-11-06	320	A
USGS	09429600	2017-11-07	320	A
USGS	09429600	2017-11-08	387	A
USGS	09429600	2017-11-09	368	A
USGS	09429600	2017-11-10	348	A
USGS	09429600	2017-11-11	330	A
USGS	09429600	2017-11-12	314	A
USGS	09429600	2017-11-13	303	A
USGS	09429600	2017-11-14	299	A
USGS	09429600	2017-11-15	294	A
USGS	09429600	2017-11-16	296	A
USGS	09429600	2017-11-17	305	A
USGS	09429600	2017-11-18	303	A
USGS	09429600	2017-11-19	307	A
USGS	09429600	2017-11-20	319	A
USGS	09429600	2017-11-21	540	A
USGS	09429600	2017-11-22	674	A
USGS	09429600	2017-11-23	673	A
USGS	09429600	2017-11-24	502	A
USGS	09429600	2017-11-25	316	A
USGS	09429600	2017-11-26	262	A
USGS	09429600	2017-11-27	268	A
USGS	09429600	2017-11-28	275	A
USGS	09429600	2017-11-29	284	A
USGS	09429600	2017-11-30	291	A
USGS	09429600	2017-12-01	290	A
USGS	09429600	2017-12-02	280	A
USGS	09429600	2017-12-03	277	A
USGS	09429600	2017-12-04	282	A
USGS	09429600	2017-12-05	266	A
USGS	09429600	2017-12-06	273	A
USGS	09429600	2017-12-07	281	A
USGS	09429600	2017-12-08	420	A
USGS	09429600	2017-12-09	351	A
USGS	09429600	2017-12-10	270	A
USGS	09429600	2017-12-11	298	A
USGS	09429600	2017-12-12	305	A
USGS	09429600	2017-12-13	319	A
USGS	09429600	2017-12-14	321	A
USGS	09429600	2017-12-15	322	A
USGS	09429600	2017-12-16	318	A
USGS	09429600	2017-12-17	323	A
USGS	09429600	2017-12-18	320	A
USGS	09429600	2017-12-19	321	A
USGS	09429600	2017-12-20	323	A
USGS	09429600	2017-12-21	344	A
USGS	09429600	2017-12-22	358	A
USGS	09429600	2017-12-23	356	A
USGS	09429600	2017-12-24	360	A
USGS	09429600	2017-12-25	361	A
USGS	09429600	2017-12-26	361	A
USGS	09429600	2017-12-27	360	A
USGS	09429600	2017-12-28	364	A
USGS	09429600	2017-12-29	363	A
USGS	09429600	2017-12-30	361	A
USGS	09429600	2017-12-31	365	A
USGS	09429600	2018-01-01	369	A
USGS	09429600	2018-01-02	360	A
USGS	09429600	2018-01-03	306	A
USGS	09429600	2018-01-04	313	A
USGS	09429600	2018-01-05	327	A
USGS	09429600	2018-01-06	331	A
USGS	09429600	2018-01-07	331	A
USGS	09429600	2018-01-08	324	A
USGS	09429600	2018-01-09	336	A
USGS	09429600	2018-01-10	356	A
USGS	09429600	2018-01-11	401	A
USGS	09429600	2018-01-12	408	A
USGS	09429600	2018-01-13	382	A
USGS	09429600	2018-01-14	385	A
USGS	09429600	2018-01-15	390	A
USGS	09429600	2018-01-16	377	A
USGS	09429600	2018-01-17	338	A
USGS	09429600	2018-01-18	340	A
USGS	09429600	2018-01-19	339	A
USGS	09429600	2018-01-20	333	A
USGS	09429600	2018-01-21	341	A
USGS	09429600	2018-01-22	303	A
USGS	09429600	2018-01-23	294	A
USGS	09429600	2018-01-24	340	A
USGS	09429600	2018-01-25	378	A
USGS	09429600	2018-01-26	395	A
USGS	09429600	2018-01-27	547	A
USGS	09429600	2018-01-28	711	A
USGS	09429600	2018-01-29	498	A
USGS	09429600	2018-01-30	398	A
USGS	09429600	2018-01-31	421	A
USGS	09429600	2018-02-01	389	A
USGS	09429600	2018-02-02	384	A
USGS	09429600	2018-02-03	390	A
USGS	09429600	2018-02-04	394	A
USGS	09429600	2018-02-05	388	A
USGS	09429600	2018-02-06	394	A
USGS	09429600	2018-02-07	416	A
USGS	09429600	2018-02-08	417	A
USGS	09429600	2018-02-09	413	A
USGS	09429600	2018-02-10	576	A
USGS	09429600	2018-02-11	825	A
USGS	09429600	2018-02-12	1150	A
USGS	09429600	2018-02-13	1180	A
USGS	09429600	2018-02-14	566	A
USGS	09429600	2018-02-15	326	A
USGS	09429600	2018-02-16	326	A
USGS	09429600	2018-02-17	334	A
USGS	09429600	2018-02-18	339	A
USGS	09429600	2018-02-19	342	A
USGS	09429600	2018-02-20	340	A
USGS	09429600	2018-02-21	339	A
USGS	09429600	2018-02-22	344	A
USGS	09429600	2018-02-23	350	A
USGS	09429600	2018-02-24	352	A
USGS	09429600	2018-02-25	354	A
USGS	09429600	2018-02-26	356	A
USGS	09429600	2018-02-27	359	A
USGS	09429600	2018-02-28	363	A
USGS	09429600	2018-03-01	363	A
USGS	09429600	2018-03-02	380	A
USGS	09429600	2018-03-03	392	A
USGS	09429600	2018-03-04	389	A
USGS	09429600	2018-03-05	383	A
USGS	09429600	2018-03-06	428	A
USGS	09429600	2018-03-07	349	A
USGS	09429600	2018-03-08	370	A
USGS	09429600	2018-03-09	412	A
USGS	09429600	2018-03-10	498	A
USGS	09429600	2018-03-11	608	A
USGS	09429600	2018-03-12	642	A
USGS	09429600	2018-03-13	607	A
USGS	09429600	2018-03-14	582	A
USGS	09429600	2018-03-15	540	A
USGS	09429600	2018-03-16	490	A
USGS	09429600	2018-03-17	491	A
USGS	09429600	2018-03-18	490	A
USGS	09429600	2018-03-19	487	A
USGS	09429600	2018-03-20	485	A
USGS	09429600	2018-03-21	484	A
USGS	09429600	2018-03-22	486	A
USGS	09429600	2018-03-23	489	A
USGS	09429600	2018-03-24	507	A
USGS	09429600	2018-03-25	514	A
USGS	09429600	2018-03-26	506	A
USGS	09429600	2018-03-27	497	A
USGS	09429600	2018-03-28	471	A
USGS	09429600	2018-03-29	447	A
USGS	09429600	2018-03-30	446	A
USGS	09429600	2018-03-31	443	A
USGS	09429600	2018-04-01	440	A
USGS	09429600	2018-04-02	440	A
USGS	09429600	2018-04-03	444	A
USGS	09429600	2018-04-04	445	A
USGS	09429600	2018-04-05	441	A
USGS	09429600	2018-04-06	440	A
USGS	09429600	2018-04-07	440	A
USGS	09429600	2018-04-08	439	A
USGS	09429600	2018-04-09	437	A
USGS	09429600	2018-04-10	438	A
USGS	09429600	2018-04-11	439	A
USGS	09429600	2018-04-12	442	A
USGS	09429600	2018-04-13	443	A
USGS	09429600	2018-04-14	445	A
USGS	09429600	2018-04-15	444	A
USGS	09429600	2018-04-16	439	A
USGS	09429600	2018-04-17	436	A
USGS	09429600	2018-04-18	437	A
USGS	09429600	2018-04-19	445	A
USGS	09429600	2018-04-20	446	A
USGS	09429600	2018-04-21	438	A
USGS	09429600	2018-04-22	433	A
USGS	09429600	2018-04-23	436	A
USGS	09429600	2018-04-24	454	A
USGS	09429600	2018-04-25	458	A
USGS	09429600	2018-04-26	472	A
USGS	09429600	2018-04-27	482	A
USGS	09429600	2018-04-28	485	A
USGS	09429600	2018-04-29	477	A
USGS	09429600	2018-04-30	476	A
USGS	09429600	2018-05-01	478	A
USGS	09429600	2018-05-02	480	A
USGS	09429600	2018-05-03	469	A
USGS	09429600	2018-05-04	465	A
USGS	09429600	2018-05-05	461	A
USGS	09429600	2018-05-06	471	A
USGS	09429600	2018-05-07	473	A
USGS	09429600	2018-05-08	452	A
USGS	09429600	2018-05-09	455	A
USGS	09429600	2018-05-10	455	A
USGS	09429600	2018-05-11	458	A
USGS	09429600	2018-05-12	459	A
USGS	09429600	2018-05-13	457	A
USGS	09429600	2018-05-14	457	A
USGS	09429600	2018-05-15	451	A
USGS	09429600	2018-05-16	446	A
USGS	09429600	2018-05-17	455	A
USGS	09429600	2018-05-18	465	A
USGS	09429600	2018-05-19	467	A
USGS	09429600	2018-05-20	460	A
USGS	09429600	2018-05-21	456	A
USGS	09429600	2018-05-22	479	A
USGS	09429600	2018-05-23	473	A
USGS	09429600	2018-05-24	473	A
USGS	09429600	2018-05-25	476	A
USGS	09429600	2018-05-26	459	A
USGS	09429600	2018-05-27	449	A
USGS	09429600	2018-05-28	453	A
USGS	09429600	2018-05-29	464	A
USGS	09429600	2018-05-30	467	A
USGS	09429600	2018-05-31	460	A
USGS	09429600	2018-06-01	461	A
USGS	09429600	2018-06-02	531	A
USGS	09429600	2018-06-03	602	A
USGS	09429600	2018-06-04	461	A
USGS	09429600	2018-06-05	435	A
USGS	09429600	2018-06-06	446	A
USGS	09429600	2018-06-07	462	A
USGS	09429600	2018-06-08	472	A
USGS	09429600	2018-06-09	480	A
USGS	09429600	2018-06-10	490	A
USGS	09429600	2018-06-11	520	A
USGS	09429600	2018-06-12	462	A
USGS	09429600	2018-06-13	451	A
USGS	09429600	2018-06-14	452	A
USGS	09429600	2018-06-15	460	A
USGS	09429600	2018-06-16	463	A
USGS	09429600	2018-06-17	467	A
USGS	09429600	2018-06-18	468	A
USGS	09429600	2018-06-19	509	A
USGS	09429600	2018-06-20	530	A
USGS	09429600	2018-06-21	523	A
USGS	09429600	2018-06-22	519	A
USGS	09429600	2018-06-23	495	A
USGS	09429600	2018-06-24	491	A
USGS	09429600	2018-06-25	480	A
USGS	09429600	2018-06-26	474	A
USGS	09429600	2018-06-27	471	A
USGS	09429600	2018-06-28	467	A
USGS	09429600	2018-06-29	463	A
USGS	09429600	2018-06-30	465	A
USGS	09429600	2018-07-01	467	A
USGS	09429600	2018-07-02	481	A
USGS	09429600	2018-07-03	480	A
USGS	09429600	2018-07-04	467	A
USGS	09429600	2018-07-05	449	A
USGS	09429600	2018-07-06	431	A
USGS	09429600	2018-07-07	435	A
USGS	09429600	2018-07-08	438	A
USGS	09429600	2018-07-09	430	A
USGS	09429600	2018-07-10	466	A
USGS	09429600	2018-07-11	485	A
USGS	09429600	2018-07-12	479	A
USGS	09429600	2018-07-13	472	A
USGS	09429600	2018-07-14	473	A
USGS	09429600	2018-07-15	476	A
USGS	09429600	2018-07-16	486	A
USGS	09429600	2018-07-17	492	A
USGS	09429600	2018-07-18	484	A
USGS	09429600	2018-07-19	472	A
USGS	09429600	2018-07-20	464	A
USGS	09429600	2018-07-21	470	A
USGS	09429600	2018-07-22	511	A
USGS	09429600	2018-07-23	497	A
USGS	09429600	2018-07-24	486	A
USGS	09429600	2018-07-25	547	A
USGS	09429600	2018-07-26	527	A
USGS	09429600	2018-07-27	510	A
USGS	09429600	2018-07-28	509	A
USGS	09429600	2018-07-29	508	A
USGS	09429600	2018-07-30	494	A
USGS	09429600	2018-07-31	473	A
USGS	09429600	2018-08-01	472	A
USGS	09429600	2018-08-02	478	A
USGS	09429600	2018-08-03	484	A
USGS	09429600	2018-08-04	483	A
USGS	09429600	2018-08-05	477	A
USGS	09429600	2018-08-06	472	A
USGS	09429600	2018-08-07	467	A:e
USGS	09429600	2018-08-08	466	A:e
USGS	09429600	2018-08-09	466	A:e
USGS	09429600	2018-08-10	464	A:e
USGS	09429600	2018-08-11	471	A:e
USGS	09429600	2018-08-12	467	A:e
USGS	09429600	2018-08-13	452	A:e
USGS	09429600	2018-08-14	442	A:e
USGS	09429600	2018-08-15	438	A:e
USGS	09429600	2018-08-16	429	A:e
USGS	09429600	2018-08-17	427	A:e
USGS	09429600	2018-08-18	429	A:e
USGS	09429600	2018-08-19	417	A:e
USGS	09429600	2018-08-20	403	A:e
USGS	09429600	2018-08-21	404	A:e
USGS	09429600	2018-08-22	393	A:e
USGS	09429600	2018-08-23	369	A:e
USGS	09429600	2018-08-24	360	A:e
USGS	09429600	2018-08-25	350	A
USGS	09429600	2018-08-26	345	A
USGS	09429600	2018-08-27	350	A
USGS	09429600	2018-08-28	371	A
USGS	09429600	2018-08-29	370	A
USGS	09429600	2018-08-30	365	A
USGS	09429600	2018-08-31	344	A
USGS	09429600	2018-09-01	334	A
USGS	09429600	2018-09-02	367	A
USGS	09429600	2018-09-03	403	A
USGS	09429600	2018-09-04	407	A
USGS	09429600	2018-09-05	349	A
USGS	09429600	2018-09-06	345	A
USGS	09429600	2018-09-07	329	A
USGS	09429600	2018-09-08	301	A
USGS	09429600	2018-09-09	332	A
USGS	09429600	2018-09-10	378	A
USGS	09429600	2018-09-11	411	A
USGS	09429600	2018-09-12	411	A
USGS	09429600	2018-09-13	409	A
USGS	09429600	2018-09-14	406	A
USGS	09429600	2018-09-15	407	A
USGS	09429600	2018-09-16	413	A
USGS	09429600	2018-09-17	415	A
USGS	09429600	2018-09-18	403	A
USGS	09429600	2018-09-19	388	A
USGS	09429600	2018-09-20	367	A
USGS	09429600	2018-09-21	402	A
USGS	09429600	2018-09-22	451	A
USGS	09429600	2018-09-23	435	A
USGS	09429600	2018-09-24	424	A
USGS	09429600	2018-09-25	425	A
USGS	09429600	2018-09-26	437	A
USGS	09429600	2018-09-27	396	A
USGS	09429600	2018-09-28	279	A
USGS	09429600	2018-09-29	180	A
USGS	09429600	2018-09-30	251	A
USGS	09429600	2018-10-01	306	A
USGS	09429600	2018-10-02	358	A
USGS	09429600	2018-10-03	434	A
USGS	09429600	2018-10-04	317	A
USGS	09429600	2018-10-05	239	A
USGS	09429600	2018-10-06	353	A
USGS	09429600	2018-10-07	290	A
USGS	09429600	2018-10-08	290	A
USGS	09429600	2018-10-09	274	A
USGS	09429600	2018-10-10	347	A
USGS	09429600	2018-10-11	413	A
USGS	09429600	2018-10-12	552	A
USGS	09429600	2018-10-13	449	A
USGS	09429600	2018-10-14	310	A
