# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-03-09 16:56:05 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10039500 BEAR RIVER AT BORDER, WY
# -----------------------------------------------------------------------------------
#
# Data provided for site 10039500
#            TS   parameter     statistic     Description
#        143401       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143401_00060_00003	143401_00060_00003_cd
USGS	10039500	2016-03-15	260	A
USGS	10039500	2016-03-16	251	A
USGS	10039500	2016-03-17	243	A
USGS	10039500	2016-03-18	230	A
USGS	10039500	2016-03-19	214	A
USGS	10039500	2016-03-20	209	A
USGS	10039500	2016-03-21	209	A
USGS	10039500	2016-03-22	225	A
USGS	10039500	2016-03-23	227	A
USGS	10039500	2016-03-24	224	A
USGS	10039500	2016-03-25	224	A
USGS	10039500	2016-03-26	216	A
USGS	10039500	2016-03-27	197	A
USGS	10039500	2016-03-28	183	A
USGS	10039500	2016-03-29	200	A
USGS	10039500	2016-03-30	223	A
USGS	10039500	2016-03-31	231	A
USGS	10039500	2016-04-01	230	A
USGS	10039500	2016-04-02	236	A
USGS	10039500	2016-04-03	247	A
USGS	10039500	2016-04-04	258	A
USGS	10039500	2016-04-05	271	A
USGS	10039500	2016-04-06	266	A
USGS	10039500	2016-04-07	285	A
USGS	10039500	2016-04-08	278	A
USGS	10039500	2016-04-09	278	A
USGS	10039500	2016-04-10	297	A
USGS	10039500	2016-04-11	303	A
USGS	10039500	2016-04-12	303	A
USGS	10039500	2016-04-13	312	A
USGS	10039500	2016-04-14	356	A
USGS	10039500	2016-04-15	365	A
USGS	10039500	2016-04-16	322	A
USGS	10039500	2016-04-17	312	A
USGS	10039500	2016-04-18	311	A
USGS	10039500	2016-04-19	299	A
USGS	10039500	2016-04-20	304	A
USGS	10039500	2016-04-21	338	A
USGS	10039500	2016-04-22	371	A
USGS	10039500	2016-04-23	408	A
USGS	10039500	2016-04-24	434	A
USGS	10039500	2016-04-25	407	A
USGS	10039500	2016-04-26	396	A
USGS	10039500	2016-04-27	379	A
USGS	10039500	2016-04-28	374	A
USGS	10039500	2016-04-29	374	A
USGS	10039500	2016-04-30	400	A
USGS	10039500	2016-05-01	378	A
USGS	10039500	2016-05-02	363	A
USGS	10039500	2016-05-03	369	A
USGS	10039500	2016-05-04	375	A
USGS	10039500	2016-05-05	376	A
USGS	10039500	2016-05-06	409	A
USGS	10039500	2016-05-07	583	A
USGS	10039500	2016-05-08	747	A
USGS	10039500	2016-05-09	839	A
USGS	10039500	2016-05-10	1110	A
USGS	10039500	2016-05-11	990	A
USGS	10039500	2016-05-12	908	A
USGS	10039500	2016-05-13	924	A
USGS	10039500	2016-05-14	940	A
USGS	10039500	2016-05-15	1000	A
USGS	10039500	2016-05-16	1010	A
USGS	10039500	2016-05-17	1020	A
USGS	10039500	2016-05-18	979	A
USGS	10039500	2016-05-19	947	A
USGS	10039500	2016-05-20	1120	A
USGS	10039500	2016-05-21	1310	A
USGS	10039500	2016-05-22	1470	A
USGS	10039500	2016-05-23	1480	A
USGS	10039500	2016-05-24	1460	A
USGS	10039500	2016-05-25	1460	A
USGS	10039500	2016-05-26	1380	A
USGS	10039500	2016-05-27	1530	A
USGS	10039500	2016-05-28	1550	A
USGS	10039500	2016-05-29	1470	A
USGS	10039500	2016-05-30	1420	A
USGS	10039500	2016-05-31	1370	A
USGS	10039500	2016-06-01	1340	A
USGS	10039500	2016-06-02	1330	A
USGS	10039500	2016-06-03	1280	A
USGS	10039500	2016-06-04	1190	A
USGS	10039500	2016-06-05	1220	A
USGS	10039500	2016-06-06	1260	A
USGS	10039500	2016-06-07	1250	A
USGS	10039500	2016-06-08	1240	A
USGS	10039500	2016-06-09	1220	A
USGS	10039500	2016-06-10	1230	A
USGS	10039500	2016-06-11	1250	A
USGS	10039500	2016-06-12	1280	A
USGS	10039500	2016-06-13	1330	A
USGS	10039500	2016-06-14	1470	A
USGS	10039500	2016-06-15	1500	A
USGS	10039500	2016-06-16	1590	A
USGS	10039500	2016-06-17	1610	A
USGS	10039500	2016-06-18	1500	A
USGS	10039500	2016-06-19	1400	A
USGS	10039500	2016-06-20	1290	A
USGS	10039500	2016-06-21	1170	A
USGS	10039500	2016-06-22	1010	A
USGS	10039500	2016-06-23	820	A
USGS	10039500	2016-06-24	701	A
USGS	10039500	2016-06-25	605	A
USGS	10039500	2016-06-26	571	A
USGS	10039500	2016-06-27	543	A
USGS	10039500	2016-06-28	511	A
USGS	10039500	2016-06-29	486	A
USGS	10039500	2016-06-30	444	A
USGS	10039500	2016-07-01	520	A
USGS	10039500	2016-07-02	506	A
USGS	10039500	2016-07-03	492	A
USGS	10039500	2016-07-04	489	A
USGS	10039500	2016-07-05	488	A
USGS	10039500	2016-07-06	479	A
USGS	10039500	2016-07-07	444	A
USGS	10039500	2016-07-08	416	A
USGS	10039500	2016-07-09	419	A
USGS	10039500	2016-07-10	401	A
USGS	10039500	2016-07-11	382	A
USGS	10039500	2016-07-12	366	A
USGS	10039500	2016-07-13	348	A
USGS	10039500	2016-07-14	339	A
USGS	10039500	2016-07-15	331	A
USGS	10039500	2016-07-16	326	A
USGS	10039500	2016-07-17	306	A
USGS	10039500	2016-07-18	283	A
USGS	10039500	2016-07-19	259	A
USGS	10039500	2016-07-20	241	A
USGS	10039500	2016-07-21	220	A
USGS	10039500	2016-07-22	214	A
USGS	10039500	2016-07-23	203	A
USGS	10039500	2016-07-24	199	A
USGS	10039500	2016-07-25	202	A
USGS	10039500	2016-07-26	196	A
USGS	10039500	2016-07-27	188	A
USGS	10039500	2016-07-28	175	A
USGS	10039500	2016-07-29	136	A
USGS	10039500	2016-07-30	119	A
USGS	10039500	2016-07-31	112	A
USGS	10039500	2016-08-01	126	A
USGS	10039500	2016-08-02	132	A
USGS	10039500	2016-08-03	147	A
USGS	10039500	2016-08-04	139	A
USGS	10039500	2016-08-05	138	A
USGS	10039500	2016-08-06	138	A
USGS	10039500	2016-08-07	138	A
USGS	10039500	2016-08-08	145	A
USGS	10039500	2016-08-09	153	A
USGS	10039500	2016-08-10	156	A
USGS	10039500	2016-08-11	165	A
USGS	10039500	2016-08-12	171	A
USGS	10039500	2016-08-13	166	A
USGS	10039500	2016-08-14	162	A
USGS	10039500	2016-08-15	155	A
USGS	10039500	2016-08-16	151	A
USGS	10039500	2016-08-17	149	A
USGS	10039500	2016-08-18	157	A
USGS	10039500	2016-08-19	158	A
USGS	10039500	2016-08-20	127	A
USGS	10039500	2016-08-21	124	A
USGS	10039500	2016-08-22	124	A
USGS	10039500	2016-08-23	107	A
USGS	10039500	2016-08-24	98.5	A
USGS	10039500	2016-08-25	91.9	A
USGS	10039500	2016-08-26	93.2	A
USGS	10039500	2016-08-27	94.4	A
USGS	10039500	2016-08-28	94.5	A
USGS	10039500	2016-08-29	97.4	A
USGS	10039500	2016-08-30	101	A
USGS	10039500	2016-08-31	98.0	A
USGS	10039500	2016-09-01	99.7	A
USGS	10039500	2016-09-02	103	A
USGS	10039500	2016-09-03	101	A
USGS	10039500	2016-09-04	101	A
USGS	10039500	2016-09-05	109	A
USGS	10039500	2016-09-06	108	A
USGS	10039500	2016-09-07	89.3	A
USGS	10039500	2016-09-08	89.2	A
USGS	10039500	2016-09-09	89.7	A
USGS	10039500	2016-09-10	89.1	A
USGS	10039500	2016-09-11	89.6	A
USGS	10039500	2016-09-12	88.9	A
USGS	10039500	2016-09-13	89.0	A:e
USGS	10039500	2016-09-14	93.0	A:e
USGS	10039500	2016-09-15	97.9	A
USGS	10039500	2016-09-16	96.8	A
USGS	10039500	2016-09-17	98.6	A
USGS	10039500	2016-09-18	98.3	A
USGS	10039500	2016-09-19	97.4	A
USGS	10039500	2016-09-20	92.7	A
USGS	10039500	2016-09-21	92.3	A
USGS	10039500	2016-09-22	91.8	A
USGS	10039500	2016-09-23	109	A
USGS	10039500	2016-09-24	121	A
USGS	10039500	2016-09-25	121	A
USGS	10039500	2016-09-26	113	A
USGS	10039500	2016-09-27	103	A
USGS	10039500	2016-09-28	98.3	A
USGS	10039500	2016-09-29	95.2	A
USGS	10039500	2016-09-30	94.5	A
USGS	10039500	2016-10-01	95.3	A
USGS	10039500	2016-10-02	98.8	A
USGS	10039500	2016-10-03	110	A
USGS	10039500	2016-10-04	135	A
USGS	10039500	2016-10-05	119	A
USGS	10039500	2016-10-06	112	A
USGS	10039500	2016-10-07	111	A
USGS	10039500	2016-10-08	110	A
USGS	10039500	2016-10-09	110	A
USGS	10039500	2016-10-10	113	A
USGS	10039500	2016-10-11	113	A
USGS	10039500	2016-10-12	113	A
USGS	10039500	2016-10-13	114	A
USGS	10039500	2016-10-14	114	A
USGS	10039500	2016-10-15	119	A
USGS	10039500	2016-10-16	130	A
USGS	10039500	2016-10-17	178	A
USGS	10039500	2016-10-18	211	A
